Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,Release_Date,Collection_Date,NCBIAccession
rhinolophus sinicus,betacoronavirus sp.,89399,1928434,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,7,1,2020,9,30,,,2025-07-01,2020-09-30,"PP150763.1, PP150819.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2016,4,28,2012,7,,,,2016-04-28,2012-07,KU182963.1
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2017,4,19,2013,,,,,2017-04-19,2013,"KY770858.1, KY770859.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2016,7,,,,2021-09-22,2016-07,"OK017595.1, OK017812.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2016,8,,,,2021-09-22,2016-08,"OK017846.1, OK017847.1, OK017848.1, OK017849.1, OK017850.1, OK017851.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2017,6,,,,2021-09-22,2017-06,"OK017605.1, OK017606.1, OK017607.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2017,8,,,,2021-09-22,2017-08,"OK017608.1, OK017609.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2017,9,,,,2021-09-22,2017-09,"OK017596.1, OK017597.1, OK017598.1, OK017599.1, OK017600.1, OK017601.1, OK017602.1, OK017603.1, OK017813.1, OK017814.1, OK017815.1, OK017816.1, OK017817.1, OK017818.1, OK017819.1, OK017820.1, OK017821.1, OK017822.1, OK017823.1, OK017824.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2019,8,,,,2021-09-22,2019-08,"OK017604.1, OK017825.1, OK017826.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2019,9,,,,2021-09-22,2019-09,"OK017827.1, OK017828.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2020,6,,,,2021-09-22,2020-06,"OK017618.1, OK017852.1, OK017853.1, OK017854.1, OK017855.1, OK017856.1, OK017857.1, OK017858.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2020,7,,,,2021-09-22,2020-07,"OK017594.1, OK017619.1, OK017620.1, OK017621.1, OK017622.1, OK017623.1, OK017624.1, OK017625.1, OK017626.1, OK017627.1, OK017628.1, OK017629.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2021,2,,,,2021-09-22,2021-02,"OK017832.1, OK017833.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2021,3,,,,2021-09-22,2021-03,"OK017635.1, OK017636.1, OK017637.1, OK017638.1, OK017639.1, OK017829.1, OK017830.1, OK017831.1, OK017834.1, OK017835.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2021,5,,,,2021-09-22,2021-05,"OK017641.1, OK017642.1, OK017643.1, OK017644.1, OK017645.1, OK017646.1, OK017647.1, OK017648.1, OK017649.1, OK017808.1, OK017809.1, OK017810.1, OK017811.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,9,22,2021,7,,,,2021-09-22,2021-07,"OK017652.1, OK017653.1, OK017655.1, OK017656.1, OK017657.1, OK017658.1, OK017659.1, OK017660.1, OK017661.1, OK017662.1, OK017663.1, OK017664.1, OK017665.1, OK017666.1, OK017667.1, OK017668.1, OK017669.1, OK017670.1, OK017807.1, OK017836.1, OK017837.1, OK017838.1, OK017839.1, OK017840.1, OK017841.1, OK017842.1, OK017843.1, OK017844.1, OK017845.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,8,20,2020,10,,,,2022-08-20,2020-10,OK287354.1
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,1,2023,5,,,,2025-08-01,2023-05,"PQ189535.1, PQ189562.1, PQ189568.1, PQ189572.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,1,2023,6,,,,2025-08-01,2023-06,"PQ189529.1, PQ189540.1, PQ189550.1, PQ189567.1, PQ189574.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,1,2023,7,,,,2025-08-01,2023-07,"PQ189498.1, PQ189502.1, PQ189503.1, PQ189509.1, PQ189547.1, PQ189551.1, PQ189556.1, PQ189559.1, PQ189569.1, PQ189571.1, PQ189576.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,1,2023,8,,,,2025-08-01,2023-08,"PQ189508.1, PQ189521.1, PQ189531.1, PQ189545.1, PQ189554.1, PQ189564.1"
rhinolophus sinicus,sarbecovirus sp.,89399,2833184,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sinicus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Sarbecovirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2025,8,1,2023,9,,,,2025-08-01,2023-09,"PQ189506.1, PQ189519.1, PQ189528.1, PQ189530.1, PQ189538.1, PQ189544.1, PQ189548.1, PQ189557.1"
rhinolophus sp.,betacoronavirus gravedinis,3075052,3433757,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus gravedinis,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2017,8,4,,,2022-05-29,2017-08-04,MT063811.1
rhinolophus sp.,betacoronavirus pandemicum,3075052,3418604,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,3,30,2021,12,,,,2023-03-30,2021-12,OQ297704.1
rhinolophus sp.,betacoronavirus rousetti,3075052,3418615,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus rousetti,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2016,11,18,,,2022-05-29,2016-11-18,MT063944.1
rhinolophus sp.,betacoronavirus rousetti,3075052,3418615,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus rousetti,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2018,1,15,,,2022-05-29,2018-01-15,"MT063914.1, MT063915.1"
rhinolophus sp.,betacoronavirus sp.,3075052,1928434,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus sp.,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2024,3,26,2021,3,,,,2024-03-26,2021-03,"PP453724.1, PP453725.1, PP453726.1, PP453727.1"
rhinolophus stheno,betacoronavirus pandemicum,430491,3418604,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus stheno,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2021,12,5,2015,5,29,,,2021-12-05,2015-05-29,"OL674074.1, OL674075.1, OL674076.1, OL674078.1, OL674079.1, OL674080.1, OL674081.1"
rhinolophus stheno,betacoronavirus sp.,430491,1928434,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus stheno,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus sp.,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,3,9,2020,4,18,,,2022-03-09,2020-04-18,"MZ197845.1, MZ197850.1, MZ197856.1"
rhinolophus thomasi,betacoronavirus pandemicum,476589,3418604,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2014,10,30,2012,,,,,2014-10-30,2012,KF294425.1
rhinolophus thomasi,betacoronavirus pandemicum,476589,3418604,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,5,9,2018,,,,,2023-05-09,2018,OQ934006.1
rhinolophus thomasi,betacoronavirus pandemicum,476589,3418604,TRUE,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus pandemicum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,6,22,2018,7,3,,,2023-06-22,2018-07-03,OQ503506.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2017,6,4,,,2023-08-14,2017-06-04,OR233295.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2021,11,12,,,2023-08-14,2021-11-12,"OR233297.1, OR233308.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2021,11,14,,,2023-08-14,2021-11-14,OR233305.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,1,,,2023-08-14,2022-11-01,OR233318.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,10,,,2023-08-14,2022-11-10,OR233298.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,2,,,2023-08-14,2022-11-02,"OR233319.1, OR233320.1, OR233321.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,4,,,2023-08-14,2022-11-04,OR233300.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,5,,,2023-08-14,2022-11-05,"OR233316.1, OR233317.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,11,7,,,2023-08-14,2022-11-07,OR233299.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,2,28,,,2023-08-14,2022-02-28,OR233293.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,3,6,,,2023-08-14,2022-03-06,"OR233296.1, OR233306.1, OR233307.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,6,18,,,2023-08-14,2022-06-18,"OR233294.1, OR233310.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,7,1,,,2023-08-14,2022-07-01,OR233303.1
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,7,3,,,2023-08-14,2022-07-03,"OR233301.1, OR233309.1, OR233312.1, OR233313.1, OR233314.1"
rhinolophus thomasi,horseshoe bat sarbecovirus,476589,3068538,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Horseshoe bat sarbecovirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,8,14,2022,7,4,,,2023-08-14,2022-07-04,OR233311.1
rhinolophus thomasi,rhinolophus thomasi bat coronavirus,476589,3061635,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rhinolophus thomasi bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,10,4,2021,3,,,,2023-10-04,2021-03,OR261262.1
rhinolophus thomasi,rhinolophus thomasi bat coronavirus,476589,3061635,TRUE,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus thomasi,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rhinolophus thomasi bat coronavirus,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2023,10,4,2021,7,,,,2023-10-04,2021-07,"OR261263.1, OR261264.1, OR261266.1, OR261267.1, OR261268.1"
rhinopoma hardwickii,betacoronavirus rousetti,124756,3418615,TRUE,TRUE,TRUE,rhinopoma,rhinopomatidae,chiroptera,mammalia,Rhinopoma hardwickii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus rousetti,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2017,8,29,,,2022-05-29,2017-08-29,MT222032.1
rousettus aegyptiacus,betacoronavirus cororeum,9407,3418613,TRUE,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus cororeum,FALSE,PCR/Sequencing,GenBank,GenBank,https://ftp.ncbi.nlm.nih.gov/genomes/Viruses/AllNuclMetadata/ accessed on 2025-09-16,,,,2022,5,29,2013,5,10,,,2022-05-29,2013-05-10,MZ293739.1
